五花肉,12.0
五花头,10.0
纯通脊,12.0
通脊,9.0
小里脊,14.0
梅花肉,11.0
纯瘦肉,10.5
护心肉,13.0
前肘,8.0
后肘（带骨）,6.0
后肘（去骨）,7.5
猪尾巴,40.0
猪蹄,21.0
纯排骨,21.0
纯腔骨,7.5
腔排骨,13.5
梅花骨,9.0
棒骨,8.0
猪头,9.0
猪口条,14.0
猪耳,26.0
猪脑,25.0
猪肚,20.0
猪板油,5.5
肥膘肉,4.0
猪腰子,15.0
猪心,8.0
猪肝,5.0
猪肺,3.0
猪皮,4.0
猪肠头,16.0
猪肠,15.0
整牛,33.5
鲢鱼,4.0
鲶鱼,4.5
松花鱼,13.0
黑鱼,11.0
黑鱼,15.0
黄鳝,32.0
黄鳝,35.0
罗非鱼,11.0
虹鳟鱼,23.0
鲟鱼,16.0
青鱼,12.0
桂鱼,40.0
嘎鱼,18.0
嘎鱼,20.0
淡水鲈鱼,25.0
泥鳅,12.0
清江鱼,16.0
多宝鱼,28.0
黄花鱼,16.0
黄花鱼,17.0
火龙果,4.0
木瓜,5.0
柿饼,6.0
柠檬,4.5
山楂,3.5
姑娘果（灯笼果）,7.0
鸭梨,3.3
雪花梨,2.5
皇冠梨,4.0
丰水梨,4.2
酥梨,3.3
库尔勒香梨,4.0
红香酥梨,3.3
红啤梨,5.0
耙耙柑,4.0
鄂、湘、川脐橙,3.5
伦晚脐橙,3.0
沃柑,4.0
金桔,4.0
油桃,4.0
扇贝,28.0
小红扇贝,7.0
钉螺,7.0
海螺,17.0
海螺,22.0
海螺,32.0
蛏子,14.0
海虹,8.0
带子,16.0
生蚝,12.0
生蚝,14.0
花蛤,7.0
花蛤,9.0
田螺,3.5
猫眼螺,15.0
甲鱼,48.0
甲鱼,28.0
蚕蛹,37.0
牛蛙,10.0
海蜇头,6.0
圆白菜,0.4
紫甘蓝,0.9
芹菜,1.2
西芹,2.2
菠菜,1.0
莴笋,0.6
团生菜,0.8
散叶生菜,1.0
罗马生菜,2.0
油菜,0.8
香菜,1.0
茴香,0.8
韭菜,1.0
苦菊,1.3
油麦菜,1.3
散菜花,2.0
散菜花,1.4
绿菜花,2.0
绿豆芽,0.95
黄豆芽,0.85
郁金香,10.0
乒乓球,8.0
红提,12.0
黑提,10.0
青提,8.0
巨峰,6.0
小台农,4.0
大台农,6.0
青皮芒果,4.0
贵妃芒,5.0
澳芒,7.0
水仙芒果,6.0
妃子笑,8.0
红灯,12.0
水晶,18.0
佳红,60.0
美早,13.0
布鲁克斯,18.0
先锋,15.0
沙蜜托,14.0
玉米,2.2
花生,6.0
苦瓜,2.5
丝瓜,2.0
西葫芦,0.6
佛手瓜,3.0
贝贝南瓜,2.3
金丝南瓜,1.5
板栗南瓜,3.5
南北瓜,1.8
尖椒,1.2
红尖椒,4.5
美人椒,10.0
螺丝椒,2.5
柿子椒,1.0
线椒,2.5
杭椒,2.0
小米椒,22.0
彩椒,4.0
白萝卜,0.5
心里美,1.5
卞萝卜,1.4
青萝卜,1.2
青萝卜,0.5
胡萝卜,0.8
胡萝卜,1.4
土豆,0.7
土豆,1.3
葱头,0.9
葱头,1.0
山药,4.5
山药,6.5
莲藕,3.5
红薯,2.0
红薯,2.6
紫薯,3.0
茭白,5.0
荸荠,2.8
芋头,2.2
姜,0.8
牛前腱,37.0
牛后腱,37.0
牛前腿,34.0
牛后腿,34.0
牛腰窝,35.0
牛柳,37.0
精牛柳,38.0
牛腩,35.0
牛林,35.0
牛油,5.5
牛金钱腱,50.0
牛筋头巴脑,32.0
牛骨,5.0
牛排骨,30.0
牛板筋,35.0
牛尾,33.0
牛百叶,50.0
牛上脑,34.0
整羊,21.5
去骨羊前腿,33.0
茼蒿,4.0
蒿子秆,2.0
水萝卜,2.5
樱桃萝卜,3.0
香芹,3.0
菠菜,4.0
苋菜,3.0
菊花菜,1.0
青蒜,2.0
盖菜,1.5
芥兰,1.5
菜心,2.0
空心菜,3.0
鸡毛菜,2.0
荆芥,5.0
紫苏叶,5.0
豌豆苗,4.5
快菜,1.0
苦菊,2.0
穿心莲,1.5
大蒜,1.8
大蒜,1.2
蒜米,2.0
大葱,1.2
小葱,1.5
蒜苗,2.5
蒜黄,5.5
青蒜,1.6
平菇,3.0
香菇,3.5
白玉菇,3.0
口蘑,7.0
杏鲍菇,2.3
金针菇,2.0
油菜,1.0
小白菜,1.5
油麦菜,1.5
奶白菜,2.0
散生菜,1.5
香葱,2.5
木耳菜,3.0
椰青,6.0
菠萝,1.5
国产凤梨,3.0
圣女果,4.0
百香果,12.0
桑葚,6.0
黑枣,6.0
九九草莓,10.0
甜宝草莓,3.0
杨梅,10.0
蓝莓,15.0
火龙果,5.0
火龙果,4.0
木瓜,5.0
柿饼,6.0
柠檬,4.5
山楂,3.5
姑娘果（灯笼果）,7.0
鸭梨,3.3
雪花梨,2.5
皇冠梨,4.0
丰水梨,4.2
酥梨,3.3
库尔勒香梨,4.0
红香酥梨,3.3
红啤梨,5.0
耙耙柑,4.0
鄂、湘、川脐橙,3.5
伦晚脐橙,3.0
沃柑,4.0
金桔,4.0
油桃,4.0
蟠桃,7.0
黄油桃,7.0
黄毛桃,8.0
春雪,8.0
猕猴桃,5.5
猕猴桃,4.5
李子,9.0
金太阳,3.5
丰源红,2.6
胭脂红,6.0
凯特白杏,4.0
无籽小号-大号,1.4
麒麟、甜蜜蜜,2.0
甜王,1.4
特小凤,2.0
L600吊秧瓜,2.4
蜜童,2.5
墨童西瓜,2.6
国产香蕉,3.6
南美、菲律宾香蕉,3.8
泰国香蕉,8.4
晓蜜25号,2.5
玉菇,2.5
红金蜜,2.0
久红瑞,2.2
羊角蜜,2.5
白糖罐,2.5
景甜甜瓜,3.0
花蕾甜瓜,3.0
绿宝甜瓜,2.4
博阳,2.2
富士,2.4
富士,4.0
富士,2.2
黄元帅,3.5
花牛,3.0
阿克苏,4.0
国光,2.0
阳光玫瑰,26.0
玫瑰香,10.0
郁金香,10.0
乒乓球,8.0
红提,12.0
黑提,10.0
青提,8.0
巨峰,6.0
小台农,4.0
大台农,5.5
青皮芒果,4.0
贵妃芒,5.0
澳芒,7.0
水仙芒果,6.0
妃子笑,8.0
红灯,12.0
水晶,18.0
佳红,60.0
美早,13.0
布鲁克斯,18.0
先锋,15.0
沙蜜托,16.0
白条猪,10.75
白条猪,10.0
前臀尖,10.0
前臀尖,9.0
后臀尖,10.0
后臀尖,9.0
五花肉,14.0
猪耳,26.0
猪脑,25.0
猪肚,20.0
猪板油,5.5
肥膘肉,4.0
猪腰子,15.0
猪心,8.0
猪肝,5.0
猪肺,3.0
猪皮,4.0
猪肠头,16.0
猪肠,14.0
整牛,33.5
牛前腱,37.0
牛后腱,37.0
牛前腿,34.0
牛后腿,34.0
牛腰窝,35.0
牛柳,37.0
精牛柳,38.0
五花肉,13.0
五花头,10.0
纯通脊,12.5
通脊,9.5
小里脊,14.0
梅花肉,11.0
纯瘦肉,10.5
护心肉,13.0
前肘,8.0
后肘（带骨）,6.0
后肘（去骨）,7.5
猪尾巴,40.0
猪蹄,21.0
纯排骨,22.0
纯腔骨,8.0
腔排骨,13.5
梅花骨,9.0
棒骨,8.0
猪头,9.0
猪口条,14.0
鸵鸟蛋,90.0
鸽子蛋,2.8
鲤鱼,7.0
鲤鱼,7.0
草鱼,8.5
草鱼,8.5
鲫鱼,11.0
鲫鱼,12.0
鲫鱼,12.5
胖头鱼,12.5
胖头鱼,12.0
武昌鱼,12.0
鲢鱼,4.5
鲢鱼,4.0
鲶鱼,4.5
松花鱼,12.0
黑鱼,11.0
黑鱼,15.0
黄鳝,32.0
黄鳝,35.0
罗非鱼,11.0
虹鳟鱼,23.0
鲟鱼,15.0
青鱼,12.0
桂鱼,40.0
嘎鱼,18.0
嘎鱼,20.0
淡水鲈鱼,25.0
泥鳅,12.0
清江鱼,16.0
多宝鱼,28.0
黄花鱼,16.0
黄花鱼,17.0
黄花鱼,18.0
平鱼,7.0
平鱼,12.0
平鱼,24.0
平鱼,36.0
鱿鱼,15.0
鱿鱼,20.0
紫甘蓝,0.9
芹菜,1.3
西芹,2.2
菠菜,1.0
莴笋,0.7
团生菜,0.8
散叶生菜,1.0
罗马生菜,2.0
油菜,0.8
香菜,1.0
茴香,0.8
韭菜,1.0
苦菊,1.3
油麦菜,1.5
散菜花,2.2
散菜花,1.4
绿菜花,2.0
绿豆芽,0.95
黄豆芽,0.85
番茄,1.4
羊尾巴油,8.0
羊小腿,22.0
羊腱子肉,34.0
羊上脑,33.0
羊骨头,11.0
羊腩,24.0
羊里脊,33.0
淘汰鸡,11.0
淘汰鸡,10.0
仔鸡,7.8
肉鸡,7.2
鸡胸,7.5
鸡翅,11.5
鸡翅尖,7.0
鸡翅中,24.0
鸡翅根,8.8
鸡边腿,7.0
鸡排腿,8.0
鸡琵琶腿,8.0
鸡胗,13.0
海鲈鱼,16.0
墨鱼,22.0
金鲳鱼,19.0
金鲳鱼,19.5
白虾,20.0
白虾（笼装）,35.0
白虾（笼装）,24.0
小龙虾,18.0
鲍鱼,10.0
鲍鱼,7.0
鲍鱼,5.0
扇贝,47.0
扇贝,28.0
扇贝,28.0
小红扇贝,7.0
钉螺,7.0
海螺,17.0
海螺,22.0
海螺,32.0
蛏子,14.0
鸡爪,21.0
鸡心,6.3
鸡肝,3.0
鸡脖子,5.5
鸡头,3.0
鸡架子,3.0
白条乌鸡,12.0
黑爪公鸡,15.0
白条湖鸭,7.0
鸭腿,7.0
箱鸡蛋,217.0
箱鸡蛋,4.93
散鸡蛋,5.2
生鸭蛋,7.0
熟鸭蛋,8.0
松花蛋,6.8
鹅蛋,12.0
鹌鹑蛋,8.0
柴鸡蛋,5.4
乌鸡蛋,8.0
L600吊秧瓜,2.4
蜜童,2.6
墨童西瓜,2.6
国产香蕉,3.6
南美、菲律宾香蕉,3.8
泰国香蕉,8.4
晓蜜25号,2.5
玉菇,2.5
红金蜜,2.8
久红瑞,2.8
羊角蜜,2.5
白糖罐,2.5
景甜甜瓜,3.0
花蕾甜瓜,3.0
绿宝甜瓜,2.5
博阳,2.3
富士,2.4
富士,4.0
富士,2.2
黄元帅,3.5
鄂、湘、川脐橙,3.5
伦晚脐橙,3.0
沃柑,4.0
金桔,4.0
油桃,4.0
蟠桃,7.0
黄油桃,7.0
黄毛桃,8.0
春雪,8.0
猕猴桃,5.5
猕猴桃,4.5
李子,9.0
金太阳,3.5
丰源红,2.6
胭脂红,6.0
凯特白杏,4.0
无籽小号-大号,1.4
麒麟、甜蜜蜜,2.0
甜王,1.4
特小凤,2.0
卞萝卜,1.4
青萝卜,1.2
青萝卜,0.5
胡萝卜,1.0
胡萝卜,1.4
土豆,0.7
土豆,1.3
葱头,0.9
葱头,1.0
山药,4.5
山药,6.5
莲藕,3.5
红薯,2.0
红薯,2.6
紫薯,3.0
茭白,5.0
荸荠,2.8
芋头,2.2
姜,0.8
大蒜,1.8
海虹,8.0
带子,16.0
生蚝,12.0
生蚝,14.0
花蛤,7.0
花蛤,9.0
田螺,3.5
猫眼螺,15.0
甲鱼,48.0
甲鱼,28.0
蚕蛹,37.0
牛蛙,10.0
海蜇头,6.0
海蜇皮,10.0
海蜇丝,6.0
大白菜,0.5
娃娃菜,0.8
小白菜,0.6
圆白菜,0.7
圆白菜,0.45
前肘,8.0
后肘（带骨）,6.0
后肘（去骨）,7.0
猪尾巴,40.0
猪蹄,20.0
纯排骨,21.0
纯腔骨,7.0
腔排骨,13.0
梅花骨,9.0
棒骨,8.0
猪头,9.0
猪口条,14.0
猪耳,26.0
猪脑,25.0
猪肚,20.0
猪板油,5.5
肥膘肉,4.0
猪腰子,15.0
猪心,8.0
猪肝,5.0
大蒜,1.4
蒜米,2.5
大葱,1.2
小葱,1.5
蒜苗,2.5
蒜黄,5.5
青蒜,1.6
平菇,3.0
香菇,3.5
白玉菇,2.5
口蘑,7.0
杏鲍菇,2.3
金针菇,2.0
椰青,6.0
菠萝,1.5
香水菠萝,3.5
圣女果,4.0
百香果,13.0
桑葚,6.0
黑枣,6.0
牛尾,32.0
牛百叶,50.0
牛上脑,34.0
整羊,22.5
去骨羊前腿,33.0
去骨羊后腿,34.0
羊腰窝,31.0
羊肉片,35.0
羊腰子,15.0
羊蝎子,12.0
羊蝎子,25.0
羊排骨,24.0
羊尾巴油,8.0
羊小腿,22.0
羊腱子肉,35.0
羊上脑,34.0
羊骨头,11.0
羊腩,24.0
羊里脊,33.0
淘汰鸡,11.0
淘汰鸡,10.0
仔鸡,7.8
肉鸡,7.2
鸡胸,7.2
鸡翅,11.0
鸡翅尖,7.0
鸡翅中,23.0
鸡翅根,8.8
鸡边腿,7.0
鸡排腿,7.5
鸡琵琶腿,8.0
鸡胗,13.0
鸡爪,21.0
鸡心,6.3
鸡肝,3.0
鸡脖子,5.5
鸡头,3.0
鸡架子,3.0
白条乌鸡,12.0
黑爪公鸡,15.0
九九草莓,10.0
甜宝草莓,3.0
杨梅,10.0
蓝莓,15.0
火龙果,5.0
火龙果,4.0
木瓜,5.0
柿饼,6.0
柠檬,4.5
山楂,3.5
姑娘果（灯笼果）,7.0
鸭梨,3.3
雪花梨,2.5
皇冠梨,4.0
丰水梨,4.2
酥梨,3.3
库尔勒香梨,3.5
红香酥梨,3.0
红啤梨,5.0
耙耙柑,4.0
佳红,60.0
美早,13.0
布鲁克斯,18.0
先锋,13.0
沙蜜托,15.0
白条猪,10.5
白条猪,9.75
前臀尖,9.5
前臀尖,9.0
后臀尖,9.5
后臀尖,9.0
五花肉,13.0
五花肉,12.0
五花头,9.5
纯通脊,12.0
通脊,9.0
小里脊,13.0
梅花肉,11.0
纯瘦肉,10.0
护心肉,12.0
牛腩,35.0
牛林,35.0
牛油,5.5
牛金钱腱,50.0
牛筋头巴脑,32.0
牛骨,5.0
牛排骨,30.0
牛板筋,35.0
牛尾,33.0
牛百叶,50.0
牛上脑,34.0
整羊,22.5
去骨羊前腿,33.0
去骨羊后腿,34.0
羊腰窝,31.0
羊肉片,35.0
羊腰子,15.0
羊蝎子,12.0
羊蝎子,25.0
羊排骨,24.0
鲫鱼,12.5
胖头鱼,12.0
胖头鱼,11.0
武昌鱼,12.0
鲢鱼,4.5
鲢鱼,4.0
鲶鱼,4.5
松花鱼,12.0
黑鱼,11.0
黑鱼,15.0
黄鳝,32.0
黄鳝,35.0
罗非鱼,11.0
虹鳟鱼,23.0
鲟鱼,15.0
青鱼,12.0
桂鱼,40.0
嘎鱼,18.0
嘎鱼,20.0
淡水鲈鱼,25.0
猪肺,3.0
猪皮,4.0
猪肠头,16.0
猪肠,14.0
整牛,33.5
牛前腱,37.0
牛后腱,37.0
牛前腿,34.0
牛后腿,34.0
牛腰窝,35.0
牛柳,37.0
精牛柳,38.0
牛腩,35.0
牛林,35.0
牛油,5.5
牛金钱腱,50.0
牛筋头巴脑,32.0
牛骨,5.0
牛排骨,30.0
牛板筋,35.0
番茄,2.2
番茄,2.8
黄瓜,1.0
黄瓜,1.2
小黄瓜,2.0
茄子,1.4
长茄,1.2
广茄,1.5
线茄,1.5
冬瓜,0.9
冬瓜,0.5
毛冬瓜,1.6
架豆,2.5
豆王,2.8
扁豆,2.5
豇豆,2.5
白不老,2.8
油豆,3.5
毛豆,3.5
玉米,2.2
小黄瓜,2.5
茄子,1.4
长茄,1.2
广茄,2.2
线茄,1.5
冬瓜,1.2
冬瓜,0.8
毛冬瓜,1.6
架豆,2.5
豆王,2.8
扁豆,3.0
豇豆,2.5
白不老,2.8
油豆,3.5
毛豆,3.5
玉米,2.0
花生,6.0
苦瓜,3.0
丝瓜,2.5
西葫芦,0.7
花牛,3.0
阿克苏,4.0
国光,2.0
阳光玫瑰,30.0
玫瑰香,10.0
郁金香,10.0
乒乓球,10.0
红提,12.0
黑提,10.0
青提,8.0
巨峰,9.0
小台农,4.0
大台农,5.5
青皮芒果,4.0
贵妃芒,5.0
澳芒,9.0
水仙芒果,6.0
妃子笑,8.0
红灯,13.0
水晶,20.0
花生,6.0
苦瓜,2.5
丝瓜,2.5
西葫芦,0.6
佛手瓜,3.0
贝贝南瓜,2.3
金丝南瓜,1.5
板栗南瓜,3.5
南北瓜,1.8
尖椒,1.2
红尖椒,4.5
美人椒,10.0
螺丝椒,2.5
柿子椒,1.0
线椒,2.5
杭椒,2.0
小米椒,22.0
彩椒,4.0
白萝卜,0.5
心里美,1.5
白条湖鸭,7.0
鸭腿,7.0
箱鸡蛋,217.0
箱鸡蛋,4.93
散鸡蛋,5.2
生鸭蛋,7.0
熟鸭蛋,8.0
松花蛋,6.8
鹅蛋,12.0
鹌鹑蛋,8.0
柴鸡蛋,5.4
乌鸡蛋,8.0
鸵鸟蛋,90.0
鸽子蛋,2.8
鲤鱼,7.0
鲤鱼,7.0
草鱼,8.5
草鱼,8.5
鲫鱼,11.0
鲫鱼,12.0
泥鳅,12.0
清江鱼,16.0
多宝鱼,28.0
黄花鱼,16.0
黄花鱼,17.0
黄花鱼,18.0
平鱼,7.0
平鱼,12.0
平鱼,24.0
平鱼,36.0
甲鱼,48.0
甲鱼,28.0
蚕蛹,37.0
牛蛙,10.0
海蜇头,6.0
海蜇皮,10.0
海蜇丝,6.0
北豆腐,2.5
南豆腐,2.4
白玉北豆腐,3.8
佛手瓜,3.0
贝贝南瓜,2.3
金丝南瓜,1.5
板栗南瓜,3.5
南北瓜,1.8
尖椒,1.5
红尖椒,4.5
美人椒,10.0
螺丝椒,2.5
柿子椒,1.4
线椒,2.5
杭椒,2.0
小米椒,22.0
彩椒,4.0
白萝卜,0.5
心里美,1.5
卞萝卜,1.4
青萝卜,1.2
青萝卜,0.5
胡萝卜,0.8
郁金香,10.0
乒乓球,10.0
红提,12.0
黑提,10.0
青提,8.0
巨峰,9.0
小台农,4.0
大台农,5.5
青皮芒果,4.0
贵妃芒,5.0
澳芒,9.0
水仙芒果,6.0
妃子笑,8.0
红灯,13.0
水晶,20.0
佳红,60.0
美早,13.0
布鲁克斯,18.0
先锋,13.0
沙蜜托,15.0
胡萝卜,1.4
土豆,0.7
土豆,1.3
葱头,0.9
葱头,1.0
山药,4.5
山药,6.5
莲藕,3.5
红薯,2.0
红薯,2.6
紫薯,3.0
茭白,5.0
荸荠,2.8
芋头,2.2
姜,0.8
大蒜,1.8
大蒜,1.4
蒜米,2.5
大葱,1.2
小葱,1.5
火龙果,5.0
火龙果,4.0
木瓜,5.0
柿饼,6.0
柠檬,4.5
山楂,3.5
姑娘果（灯笼果）,7.0
鸭梨,3.3
雪花梨,2.5
皇冠梨,4.0
丰水梨,4.2
酥梨,3.3
库尔勒香梨,3.5
红香酥梨,3.0
红啤梨,5.0
耙耙柑,4.0
鄂、湘、川脐橙,3.5
伦晚脐橙,3.0
沃柑,4.0
金桔,4.0
香香北豆腐,3.0
白玉南豆腐,5.5
豆腐丝,5.0
精品豆腐丝,5.5
豆腐皮,4.9
豆腐干,4.5
精品豆腐干,4.5
豆腐泡,5.2
精品豆腐泡,5.0
白玉内酯豆腐,2.2
香香内脂豆腐,1.5
大白菜,0.5
娃娃菜,0.8
小白菜,0.6
圆白菜,0.6
圆白菜,0.45
紫甘蓝,0.9
芹菜,1.3
西芹,2.2
菠菜,1.0
油桃,4.0
蟠桃,7.0
黄油桃,7.0
黄毛桃,8.0
春雪,8.0
猕猴桃,5.5
猕猴桃,4.5
李子,9.0
金太阳,3.5
丰源红,2.6
胭脂红,6.0
凯特白杏,4.0
无籽小号-大号,1.4
麒麟、甜蜜蜜,2.0
甜王,1.4
特小凤,2.0
L600吊秧瓜,2.4
墨童西瓜,2.6
国产香蕉,3.6
南美、菲律宾香蕉,3.8
泰国香蕉,8.4
晓蜜25号,2.5
玉菇,2.5
红金蜜,2.8
久红瑞,2.8
羊角蜜,2.5
白糖罐,2.5
景甜甜瓜,3.0
花蕾甜瓜,3.0
绿宝甜瓜,2.5
博阳,2.3
富士,2.4
富士,4.0
富士,2.2
黄元帅,3.5
花牛,3.0
阿克苏,4.0
国光,2.0
阳光玫瑰,30.0
玫瑰香,10.0
纯排骨,21.0
纯腔骨,7.0
腔排骨,13.0
梅花骨,9.0
棒骨,8.0
猪头,9.0
猪口条,14.0
猪耳,26.0
猪脑,25.0
猪肚,20.0
猪板油,5.5
肥膘肉,4.0
猪腰子,15.0
猪心,8.0
猪肝,5.0
猪肺,3.0
猪皮,4.0
猪肠头,16.0
猪肠,14.0
整牛,33.5
蒜苗,2.5
蒜黄,5.5
青蒜,1.6
平菇,3.0
香菇,3.5
白玉菇,2.5
口蘑,7.0
杏鲍菇,2.3
金针菇,2.0
椰青,6.0
菠萝,1.5
香水菠萝,3.5
圣女果,4.0
百香果,13.0
桑葚,6.0
黑枣,6.0
九九草莓,10.0
甜宝草莓,3.0
杨梅,12.0
蓝莓,15.0
生鸭蛋,7.0
熟鸭蛋,8.0
松花蛋,6.8
鹅蛋,12.0
鹌鹑蛋,8.0
柴鸡蛋,5.4
乌鸡蛋,8.0
鸵鸟蛋,90.0
鸽子蛋,2.8
首农双河长粒香大米,2.9
首农双河秋田小町,2.6
黑土王秋田小町米,2.5
黑龙江长粒稻花香米,2.9
东北长粒香米,2.5
东北盘锦大米,2.4
松花江秋天小町米,2.2
亮珠河稻花香米,3.5
古船东北粳米,2.1
东北大米,2.5
田满村稻花香米,2.9
去骨羊后腿,34.0
羊腰窝,31.0
羊肉片,35.0
羊腰子,15.0
羊蝎子,12.0
羊蝎子,25.0
羊排骨,24.0
羊尾巴油,8.0
羊小腿,22.0
羊腱子肉,35.0
羊上脑,34.0
羊骨头,11.0
羊腩,24.0
羊里脊,33.0
淘汰鸡,11.0
淘汰鸡,10.0
仔鸡,7.8
肉鸡,7.2
鸡胸,7.2
鸡翅,11.0
白条猪,10.25
白条猪,9.0
前臀尖,9.5
前臀尖,8.5
后臀尖,9.5
后臀尖,8.5
五花肉,13.0
五花肉,11.0
五花头,9.0
纯通脊,12.0
通脊,8.5
小里脊,13.0
梅花肉,12.0
纯瘦肉,10.0
护心肉,12.0
前肘,8.0
后肘（带骨）,6.0
后肘（去骨）,7.0
猪尾巴,40.0
猪蹄,20.0
牛前腱,37.0
牛后腱,37.0
牛前腿,34.0
牛后腿,34.0
牛腰窝,35.0
牛柳,37.0
精牛柳,38.0
牛腩,35.0
牛林,35.0
牛油,5.5
牛金钱腱,50.0
牛筋头巴脑,32.0
牛骨,5.0
牛排骨,30.0
牛板筋,35.0
牛尾,32.0
牛百叶,50.0
牛上脑,34.0
整羊,22.5
去骨羊前腿,33.0
莴笋,0.8
团生菜,0.8
散叶生菜,1.0
罗马生菜,2.0
油菜,0.8
香菜,1.0
茴香,0.8
韭菜,1.4
苦菊,1.3
油麦菜,1.5
散菜花,2.2
散菜花,1.4
绿菜花,2.0
绿豆芽,0.95
黄豆芽,0.85
番茄,1.4
番茄,2.0
番茄,2.8
黄瓜,1.0
黄瓜,1.2
鸡翅尖,7.0
鸡翅中,23.0
鸡翅根,8.8
鸡边腿,7.0
鸡排腿,7.5
鸡琵琶腿,8.0
鸡胗,13.0
鸡爪,21.0
鸡心,6.3
鸡肝,3.0
鸡脖子,5.5
鸡头,3.0
鸡架子,3.0
白条乌鸡,12.0
黑爪公鸡,15.0
白条湖鸭,7.0
鸭腿,7.0
箱鸡蛋,217.0
箱鸡蛋,4.93
散鸡蛋,5.2
五得利富强粉,2.2
五得利富强粉,1.94
五得利特精粉,1.96
五得利标准粉,1.88
五得利雪花粉,2.24
元宝特精粉,2.0
元宝富强粉,1.98
好面缘面粉,2.1
小米,6.0
南方江米,2.8
北方江米,2.8
黑香米,4.0
紫米,3.5
麦仁,2.9
薏仁米,6.0
高粱米,3.0
爆花玉米,3.0
小玉米,2.5
玉米面,2.4
玉米渣,2.4
亮珠河珍珠米,2.1
古船大米,2.36
北大荒精洁米,2.4
古船龙粳长粒大米,2.5
嘎嘎纯长粒香米,4.3
老家辽星长粒香,2.3
亮珠河长粒香米,2.8
金龙鱼东北大米,2.9
五梁红五常大米,2.9
五梁红稻花香,6.0
秋然香米,3.0
双然大米,2.6
松花江大米,2.1
方正富硒米,2.9
兴安盟魏佳稻花香,4.0
兴安盟魏佳长粒香,2.6
兴安盟魏佳大米,2.5
古船富强粉,2.1
古船富强粉,1.98
古船标准粉,1.9
鲁花非转基因大豆油,90.0
多力葵花籽油,77.0
乐初非转基因大豆油,127.0
古船大豆油,54.0
古船非转基因大豆油,127.0
大豆油,230.0
海带,10.0
龙口粉丝,5.0
虾皮,12.0
海米,25.0
香菇,28.0
花菇,40.0
木耳,38.0
银耳,26.0
黄花菜,25.0
紫菜,45.0
梅菜,8.0
新一代干辣椒,12.0
子弹头干辣椒,13.0
灯笼椒,16.0
小米面,4.0
江米面,3.5
江米面,2.9
荞麦面,3.5
莜麦面,3.5
大麦,3.0
燕麦,3.5
黄豆,4.0
绿豆,5.0
红小豆,8.5
青豆,4.0
黑豆,4.0
白芸豆,7.0
红芸豆,5.5
猫眼豆,5.0
青豌豆,3.0
蚕豆,4.5
奶花豆,5.0
花生米,6.0
豇豆,7.0
白芝麻,9.0
黑芝麻,12.0
金龙鱼大豆油,61.0
金龙鱼调和油,64.0
金龙鱼非转基因玉米油,70.0
金龙鱼非转基因葵花籽油,71.0
绿宝大豆油,57.0
绿宝调和油,64.0
绿宝花生油,100.0
福临门大豆油,61.0
福临门花生油,100.0
福临门调和油,63.0
福临门菜籽油,70.0
福临门非转基因玉米油,70.0
福临门非转基因葵花籽油,71.0
元宝牌大豆油,115.0
古币香油,21.0
汇福大豆油,57.0
非转基因九三大豆油,66.5
鲁花花生油,149.0
辣椒王,15.0
辣椒面,12.0
大料,25.0
花椒,30.0
肉蔻,35.0
丁香,30.0
良姜,13.0
生姜片,14.0
香叶,12.0
麻椒,30.0
腐竹,7.0
甘草,10.0
白芷,15.0
金钱菇,40.0
珍珠香菇,40.0
枸杞,25.0
桂皮,10.0
味精,5.8
京晶食盐,1.2
雪景绵白糖,3.5
玉泰淀粉,2.0
王致和腐乳,6.5
莲籽,32.0
冬菇,45.0
猴头菇,45.0
海带丝,8.0
鱿鱼丝,45.0
龙门米醋,2.0
路畅陈醋,1.0
路畅米醋,1.0
路畅料酒,1.0
路畅黄豆酱油,1.0
粉条,4.5
芦荟,7.0
百合,49.0
香椿,24.0
菊苣,13.0
芦笋,14.0
冬笋,6.0
慈姑,10.0
韭黄,10.0
法香,7.5
豆尖,8.5
秋葵,11.0
甜豆,10.0
龙豆,45.0
凉瓜,8.0
银芽,8.0
南姜,6.5
沙葁,10.0
苤蓝,5.0
番杏,9.5
夹豆,11.0
荔浦芋头,7.0
香芋头,4.0
鲜竹笋,6.0
黄花菜,20.0
紫菜头,5.0
紫豇豆,45.0
仙人掌,30.0
番茄,2.8
黄瓜,1.0
黄瓜,1.2
小黄瓜,2.5
茄子,1.5
长茄,1.2
广茄,2.2
线茄,1.5
冬瓜,1.2
冬瓜,0.8
毛冬瓜,1.6
架豆,3.0
豆王,3.5
扁豆,3.5
豇豆,2.5
白不老,3.0
油豆,3.5
毛豆,3.5
玉米,2.0
花生,6.0
西洋菜,8.5
高山娃娃,6.0
孢子甘蓝,16.0
紫贝天葵,9.0
鱼腥草叶,10.0
鱼腥草根,8.0
兰花,30.0
荷兰豆,9.0
朝天椒,27.0
球茎茴香,8.5
香蕉西葫,10.0
毛豆仁,23.0
冰草,7.0
蚕豆仁,10.0
大白菜,0.6
娃娃菜,0.8
小白菜,0.6
圆白菜,0.7
圆白菜,0.45
紫甘蓝,0.9
苦瓜,3.0
丝瓜,2.5
西葫芦,0.9
佛手瓜,3.0
贝贝南瓜,2.3
金丝南瓜,1.5
板栗南瓜,3.5
南北瓜,1.8
尖椒,1.7
红尖椒,4.5
美人椒,10.0
螺丝椒,2.5
柿子椒,1.4
线椒,3.0
杭椒,2.0
